date;city;confirmed;deaths
04/07/2020;Cantagalo;25;1
03/07/2020;Cantagalo;25;1
02/07/2020;Cantagalo;24;1
01/07/2020;Cantagalo;24;1
30/06/2020;Cantagalo;22;1
29/06/2020;Cantagalo;22;1
28/06/2020;Cantagalo;22;1
27/06/2020;Cantagalo;21;1
26/06/2020;Cantagalo;21;1
25/06/2020;Cantagalo;21;1
24/06/2020;Cantagalo;20;1
23/06/2020;Cantagalo;19;1
22/06/2020;Cantagalo;18;1
21/06/2020;Cantagalo;18;1
20/06/2020;Cantagalo;18;1
19/06/2020;Cantagalo;18;1
18/06/2020;Cantagalo;13;1
17/06/2020;Cantagalo;13;1
16/06/2020;Cantagalo;10;1
15/06/2020;Cantagalo;8;1
14/06/2020;Cantagalo;7;1
13/06/2020;Cantagalo;7;1
12/06/2020;Cantagalo;10;1
11/06/2020;Cantagalo;6;1
10/06/2020;Cantagalo;6;1
09/06/2020;Cantagalo;6;1
08/06/2020;Cantagalo;6;1
07/06/2020;Cantagalo;6;1
06/06/2020;Cantagalo;8;1
05/06/2020;Cantagalo;8;1
04/06/2020;Cantagalo;8;1
03/06/2020;Cantagalo;8;1
02/06/2020;Cantagalo;8;1
01/06/2020;Cantagalo;6;1
31/05/2020;Cantagalo;6;1
30/05/2020;Cantagalo;5;1
29/05/2020;Cantagalo;7;1
28/05/2020;Cantagalo;7;1
27/05/2020;Cantagalo;5;0
26/05/2020;Cantagalo;5;0
25/05/2020;Cantagalo;5;0
24/05/2020;Cantagalo;5;0
23/05/2020;Cantagalo;4;0
22/05/2020;Cantagalo;4;0
21/05/2020;Cantagalo;4;0
20/05/2020;Cantagalo;4;0
19/05/2020;Cantagalo;4;0
18/05/2020;Cantagalo;4;0
17/05/2020;Cantagalo;4;0
16/05/2020;Cantagalo;4;0
15/05/2020;Cantagalo;4;0
14/05/2020;Cantagalo;4;0
13/05/2020;Cantagalo;2;0
12/05/2020;Cantagalo;2;0
11/05/2020;Cantagalo;2;0
10/05/2020;Cantagalo;2;0
09/05/2020;Cantagalo;2;0
08/05/2020;Cantagalo;2;0
07/05/2020;Cantagalo;1;0
06/05/2020;Cantagalo;1;0
05/05/2020;Cantagalo;1;0
04/05/2020;Cantagalo;1;0
03/05/2020;Cantagalo;1;0
02/05/2020;Cantagalo;1;0
01/05/2020;Cantagalo;1;0
30/04/2020;Cantagalo;1;0
29/04/2020;Cantagalo;1;0
28/04/2020;Cantagalo;1;0
27/04/2020;Cantagalo;1;0
26/04/2020;Cantagalo;1;0
25/04/2020;Cantagalo;1;0
24/04/2020;Cantagalo;1;0
23/04/2020;Cantagalo;1;0
22/04/2020;Cantagalo;1;0
21/04/2020;Cantagalo;1;0
20/04/2020;Cantagalo;1;0
19/04/2020;Cantagalo;1;0
18/04/2020;Cantagalo;1;0
17/04/2020;Cantagalo;1;0
16/04/2020;Cantagalo;1;0
15/04/2020;Cantagalo;1;0
14/04/2020;Cantagalo;1;0
13/04/2020;Cantagalo;1;0
12/04/2020;Cantagalo;1;0
11/04/2020;Cantagalo;1;0
10/04/2020;Cantagalo;1;0
09/04/2020;Cantagalo;1;0
29/10/2020;Carapebus;344;4
28/10/2020;Carapebus;342;4
27/10/2020;Carapebus;339;4
26/10/2020;Carapebus;337;4
25/10/2020;Carapebus;335;4
24/10/2020;Carapebus;335;4
23/10/2020;Carapebus;333;4
22/10/2020;Carapebus;332;4
21/10/2020;Carapebus;332;4
20/10/2020;Carapebus;329;4
19/10/2020;Carapebus;323;4
18/10/2020;Carapebus;323;4
17/10/2020;Carapebus;322;4
16/10/2020;Carapebus;322;4
15/10/2020;Carapebus;319;4
14/10/2020;Carapebus;317;4
13/10/2020;Carapebus;314;4
12/10/2020;Carapebus;314;4
11/10/2020;Carapebus;314;4
10/10/2020;Carapebus;314;4
09/10/2020;Carapebus;310;4
08/10/2020;Carapebus;310;4
07/10/2020;Carapebus;305;4
06/10/2020;Carapebus;304;4
05/10/2020;Carapebus;302;4
03/10/2020;Carapebus;302;4
02/10/2020;Carapebus;302;4
01/10/2020;Carapebus;297;4
30/09/2020;Carapebus;297;4
29/09/2020;Carapebus;297;4
28/09/2020;Carapebus;295;4
27/09/2020;Carapebus;295;4
26/09/2020;Carapebus;295;4
25/09/2020;Carapebus;295;4
24/09/2020;Carapebus;295;4
22/09/2020;Carapebus;292;4
21/09/2020;Carapebus;290;4
20/09/2020;Carapebus;290;4
19/09/2020;Carapebus;290;4
18/09/2020;Carapebus;289;4
17/09/2020;Carapebus;281;4
16/09/2020;Carapebus;281;4
15/09/2020;Carapebus;280;4
14/09/2020;Carapebus;280;4
13/09/2020;Carapebus;280;4
12/09/2020;Carapebus;278;4
11/09/2020;Carapebus;278;4
10/09/2020;Carapebus;272;4
09/09/2020;Carapebus;272;4
08/09/2020;Carapebus;272;4
07/09/2020;Carapebus;272;4
06/09/2020;Carapebus;272;4
05/09/2020;Carapebus;272;4
04/09/2020;Carapebus;272;4
03/09/2020;Carapebus;271;4
02/09/2020;Carapebus;268;4
01/09/2020;Carapebus;268;4
31/08/2020;Carapebus;266;4
30/08/2020;Carapebus;266;4
29/08/2020;Carapebus;266;4
27/08/2020;Carapebus;262;4
26/08/2020;Carapebus;261;4
25/08/2020;Carapebus;256;4
24/08/2020;Carapebus;256;4
23/08/2020;Carapebus;256;4
22/08/2020;Carapebus;256;4
21/08/2020;Carapebus;255;4
20/08/2020;Carapebus;255;4
19/08/2020;Carapebus;255;4
18/08/2020;Carapebus;255;4
17/08/2020;Carapebus;253;4
16/08/2020;Carapebus;252;4
15/08/2020;Carapebus;247;4
14/08/2020;Carapebus;247;4
13/08/2020;Carapebus;247;4
12/08/2020;Carapebus;241;4
11/08/2020;Carapebus;240;4
10/08/2020;Carapebus;239;4
09/08/2020;Carapebus;235;4
08/08/2020;Carapebus;234;4
07/08/2020;Carapebus;230;4
06/08/2020;Carapebus;227;4
05/08/2020;Carapebus;226;4
04/08/2020;Carapebus;219;4
03/08/2020;Carapebus;219;4
02/08/2020;Carapebus;218;4
01/08/2020;Carapebus;218;4
31/07/2020;Carapebus;217;4
30/07/2020;Carapebus;212;4
29/07/2020;Carapebus;208;4
28/07/2020;Carapebus;201;4
27/07/2020;Carapebus;199;4
26/07/2020;Carapebus;199;4
25/07/2020;Carapebus;199;4
24/07/2020;Carapebus;190;4
23/07/2020;Carapebus;187;4
22/07/2020;Carapebus;187;4
21/07/2020;Carapebus;181;4
20/07/2020;Carapebus;191;4
19/07/2020;Carapebus;180;4
17/07/2020;Carapebus;172;4
16/07/2020;Carapebus;168;4
15/07/2020;Carapebus;168;4
14/07/2020;Carapebus;166;4
13/07/2020;Carapebus;166;4
12/07/2020;Carapebus;160;4
11/07/2020;Carapebus;160;4
10/07/2020;Carapebus;160;4
09/07/2020;Carapebus;159;4
08/07/2020;Carapebus;157;4
07/07/2020;Carapebus;153;4
06/07/2020;Carapebus;153;4
05/07/2020;Carapebus;153;4
04/07/2020;Carapebus;151;3
03/07/2020;Carapebus;150;3
02/07/2020;Carapebus;144;3
01/07/2020;Carapebus;143;2
30/06/2020;Carapebus;137;2
29/06/2020;Carapebus;136;2
28/06/2020;Carapebus;133;2
27/06/2020;Carapebus;130;2
26/06/2020;Carapebus;130;2
25/06/2020;Carapebus;106;1
24/06/2020;Carapebus;95;1
23/06/2020;Carapebus;94;1
22/06/2020;Carapebus;88;1
21/06/2020;Carapebus;82;1
20/06/2020;Carapebus;82;1
19/06/2020;Carapebus;78;1
18/06/2020;Carapebus;68;1
17/06/2020;Carapebus;68;1
16/06/2020;Carapebus;61;1
15/06/2020;Carapebus;60;1
14/06/2020;Carapebus;58;1
13/06/2020;Carapebus;58;1
12/06/2020;Carapebus;59;1
11/06/2020;Carapebus;56;1
10/06/2020;Carapebus;54;1
09/06/2020;Carapebus;52;1
08/06/2020;Carapebus;49;1
07/06/2020;Carapebus;49;1
06/06/2020;Carapebus;43;1
05/06/2020;Carapebus;34;1
04/06/2020;Carapebus;33;1
03/06/2020;Carapebus;32;1
02/06/2020;Carapebus;30;1
01/06/2020;Carapebus;26;1
31/05/2020;Carapebus;25;1
30/05/2020;Carapebus;23;1
29/05/2020;Carapebus;14;1
28/05/2020;Carapebus;14;1
27/05/2020;Carapebus;11;1
26/05/2020;Carapebus;10;1
25/05/2020;Carapebus;10;1
24/05/2020;Carapebus;8;1
23/05/2020;Carapebus;8;1
22/05/2020;Carapebus;8;1
21/05/2020;Carapebus;8;1
20/05/2020;Carapebus;8;1
19/05/2020;Carapebus;8;1
18/05/2020;Carapebus;8;1
17/05/2020;Carapebus;8;1
16/05/2020;Carapebus;8;1
15/05/2020;Carapebus;8;1
14/05/2020;Carapebus;8;1
13/05/2020;Carapebus;7;1
12/05/2020;Carapebus;6;0
11/05/2020;Carapebus;6;0
10/05/2020;Carapebus;6;0
09/05/2020;Carapebus;6;0
08/05/2020;Carapebus;6;0
07/05/2020;Carapebus;6;0
06/05/2020;Carapebus;6;0
05/05/2020;Carapebus;6;0
04/05/2020;Carapebus;6;0
03/05/2020;Carapebus;6;0
02/05/2020;Carapebus;5;0
01/05/2020;Carapebus;5;0
30/04/2020;Carapebus;5;0
29/04/2020;Carapebus;1;0
28/04/2020;Carapebus;1;0
27/04/2020;Carapebus;1;0
26/04/2020;Carapebus;1;0
25/04/2020;Carapebus;1;0
24/04/2020;Carapebus;1;0
23/04/2020;Carapebus;1;0
22/04/2020;Carapebus;1;0
21/04/2020;Carapebus;1;0
20/04/2020;Carapebus;1;0
19/04/2020;Carapebus;1;0
18/04/2020;Carapebus;1;0
17/04/2020;Carapebus;1;0
16/04/2020;Carapebus;1;0
15/04/2020;Carapebus;1;0
29/10/2020;Cardoso Moreira;410;3
28/10/2020;Cardoso Moreira;410;3
27/10/2020;Cardoso Moreira;410;3
26/10/2020;Cardoso Moreira;401;3
25/10/2020;Cardoso Moreira;391;3
24/10/2020;Cardoso Moreira;391;3
23/10/2020;Cardoso Moreira;390;3
22/10/2020;Cardoso Moreira;385;2
21/10/2020;Cardoso Moreira;382;2
20/10/2020;Cardoso Moreira;379;2
19/10/2020;Cardoso Moreira;373;2
18/10/2020;Cardoso Moreira;373;2
17/10/2020;Cardoso Moreira;373;2
16/10/2020;Cardoso Moreira;373;2
15/10/2020;Cardoso Moreira;372;2
14/10/2020;Cardoso Moreira;370;2
13/10/2020;Cardoso Moreira;370;2
12/10/2020;Cardoso Moreira;366;2
11/10/2020;Cardoso Moreira;366;2
10/10/2020;Cardoso Moreira;366;2
09/10/2020;Cardoso Moreira;366;2
08/10/2020;Cardoso Moreira;366;2
07/10/2020;Cardoso Moreira;361;2
06/10/2020;Cardoso Moreira;360;2
05/10/2020;Cardoso Moreira;360;2
03/10/2020;Cardoso Moreira;360;2
02/10/2020;Cardoso Moreira;360;2
01/10/2020;Cardoso Moreira;359;2
30/09/2020;Cardoso Moreira;358;2
29/09/2020;Cardoso Moreira;360;2
28/09/2020;Cardoso Moreira;360;2
27/09/2020;Cardoso Moreira;360;2
26/09/2020;Cardoso Moreira;360;2
25/09/2020;Cardoso Moreira;360;2
24/09/2020;Cardoso Moreira;360;2
22/09/2020;Cardoso Moreira;359;2
21/09/2020;Cardoso Moreira;356;2
20/09/2020;Cardoso Moreira;356;2
19/09/2020;Cardoso Moreira;356;2
18/09/2020;Cardoso Moreira;356;2
17/09/2020;Cardoso Moreira;349;2
16/09/2020;Cardoso Moreira;349;2
15/09/2020;Cardoso Moreira;349;2
14/09/2020;Cardoso Moreira;345;1
13/09/2020;Cardoso Moreira;342;1
12/09/2020;Cardoso Moreira;341;1
11/09/2020;Cardoso Moreira;341;1
10/09/2020;Cardoso Moreira;331;1
09/09/2020;Cardoso Moreira;331;1
08/09/2020;Cardoso Moreira;331;1
07/09/2020;Cardoso Moreira;331;1
06/09/2020;Cardoso Moreira;329;1
05/09/2020;Cardoso Moreira;329;1
04/09/2020;Cardoso Moreira;329;1
03/09/2020;Cardoso Moreira;322;1
02/09/2020;Cardoso Moreira;318;1
01/09/2020;Cardoso Moreira;318;1
31/08/2020;Cardoso Moreira;313;1
30/08/2020;Cardoso Moreira;301;1
29/08/2020;Cardoso Moreira;299;1
27/08/2020;Cardoso Moreira;290;1
26/08/2020;Cardoso Moreira;285;1
25/08/2020;Cardoso Moreira;283;1
24/08/2020;Cardoso Moreira;274;1
23/08/2020;Cardoso Moreira;274;1
22/08/2020;Cardoso Moreira;274;1
21/08/2020;Cardoso Moreira;272;1
20/08/2020;Cardoso Moreira;272;1
19/08/2020;Cardoso Moreira;270;1
18/08/2020;Cardoso Moreira;265;1
17/08/2020;Cardoso Moreira;258;1
16/08/2020;Cardoso Moreira;253;1
15/08/2020;Cardoso Moreira;237;1
14/08/2020;Cardoso Moreira;237;1
13/08/2020;Cardoso Moreira;237;1
12/08/2020;Cardoso Moreira;235;1
11/08/2020;Cardoso Moreira;228;1
10/08/2020;Cardoso Moreira;220;1
09/08/2020;Cardoso Moreira;219;1
08/08/2020;Cardoso Moreira;218;1
07/08/2020;Cardoso Moreira;216;1
06/08/2020;Cardoso Moreira;212;1
05/08/2020;Cardoso Moreira;205;1
04/08/2020;Cardoso Moreira;204;1
03/08/2020;Cardoso Moreira;204;1
02/08/2020;Cardoso Moreira;202;1
01/08/2020;Cardoso Moreira;202;1
31/07/2020;Cardoso Moreira;202;1
30/07/2020;Cardoso Moreira;202;1
29/07/2020;Cardoso Moreira;197;1
28/07/2020;Cardoso Moreira;195;1
27/07/2020;Cardoso Moreira;187;1
26/07/2020;Cardoso Moreira;184;1
25/07/2020;Cardoso Moreira;184;1
24/07/2020;Cardoso Moreira;183;1
23/07/2020;Cardoso Moreira;180;1
22/07/2020;Cardoso Moreira;178;1
21/07/2020;Cardoso Moreira;174;1
20/07/2020;Cardoso Moreira;165;0
19/07/2020;Cardoso Moreira;159;0
17/07/2020;Cardoso Moreira;163;0
16/07/2020;Cardoso Moreira;159;0
15/07/2020;Cardoso Moreira;159;0
14/07/2020;Cardoso Moreira;159;0
13/07/2020;Cardoso Moreira;159;0
12/07/2020;Cardoso Moreira;152;0
11/07/2020;Cardoso Moreira;152;0
10/07/2020;Cardoso Moreira;152;0
09/07/2020;Cardoso Moreira;152;0
08/07/2020;Cardoso Moreira;151;0
07/07/2020;Cardoso Moreira;150;0
06/07/2020;Cardoso Moreira;146;0
05/07/2020;Cardoso Moreira;144;0
04/07/2020;Cardoso Moreira;142;0
03/07/2020;Cardoso Moreira;142;0
02/07/2020;Cardoso Moreira;136;0
01/07/2020;Cardoso Moreira;133;0
30/06/2020;Cardoso Moreira;122;0
29/06/2020;Cardoso Moreira;122;0
28/06/2020;Cardoso Moreira;118;0
27/06/2020;Cardoso Moreira;112;0
26/06/2020;Cardoso Moreira;112;0
25/06/2020;Cardoso Moreira;105;0
24/06/2020;Cardoso Moreira;98;0
23/06/2020;Cardoso Moreira;82;0
22/06/2020;Cardoso Moreira;69;0
21/06/2020;Cardoso Moreira;64;0
20/06/2020;Cardoso Moreira;61;0
19/06/2020;Cardoso Moreira;57;0
18/06/2020;Cardoso Moreira;48;0
17/06/2020;Cardoso Moreira;48;0
16/06/2020;Cardoso Moreira;44;0
15/06/2020;Cardoso Moreira;44;0
14/06/2020;Cardoso Moreira;42;0
13/06/2020;Cardoso Moreira;41;0
12/06/2020;Cardoso Moreira;39;0
11/06/2020;Cardoso Moreira;28;0
10/06/2020;Cardoso Moreira;28;0
09/06/2020;Cardoso Moreira;28;0
08/06/2020;Cardoso Moreira;25;0
07/06/2020;Cardoso Moreira;25;0
06/06/2020;Cardoso Moreira;25;0
05/06/2020;Cardoso Moreira;23;0
04/06/2020;Cardoso Moreira;22;0
03/06/2020;Cardoso Moreira;21;0
02/06/2020;Cardoso Moreira;18;0
01/06/2020;Cardoso Moreira;19;0
31/05/2020;Cardoso Moreira;19;0
30/05/2020;Cardoso Moreira;19;0
29/05/2020;Cardoso Moreira;18;0
28/05/2020;Cardoso Moreira;18;0
27/05/2020;Cardoso Moreira;17;0
26/05/2020;Cardoso Moreira;10;0
25/05/2020;Cardoso Moreira;10;0
24/05/2020;Cardoso Moreira;10;0
23/05/2020;Cardoso Moreira;6;0
22/05/2020;Cardoso Moreira;6;0
21/05/2020;Cardoso Moreira;6;0
20/05/2020;Cardoso Moreira;6;0
19/05/2020;Cardoso Moreira;6;0
18/05/2020;Cardoso Moreira;6;0
17/05/2020;Cardoso Moreira;1;0
16/05/2020;Cardoso Moreira;1;0
15/05/2020;Cardoso Moreira;1;0
14/05/2020;Cardoso Moreira;1;0
13/05/2020;Cardoso Moreira;1;0
12/05/2020;Cardoso Moreira;1;0
11/05/2020;Cardoso Moreira;1;0
10/05/2020;Cardoso Moreira;1;0
09/05/2020;Cardoso Moreira;1;0
08/05/2020;Cardoso Moreira;1;0
29/10/2020;Carmo;261;4
28/10/2020;Carmo;261;4
27/10/2020;Carmo;260;4
26/10/2020;Carmo;256;4
25/10/2020;Carmo;249;4
24/10/2020;Carmo;249;4
23/10/2020;Carmo;243;4
22/10/2020;Carmo;242;4
21/10/2020;Carmo;241;4
20/10/2020;Carmo;237;4
19/10/2020;Carmo;235;4
18/10/2020;Carmo;235;4
17/10/2020;Carmo;231;4
16/10/2020;Carmo;231;4
15/10/2020;Carmo;229;4
14/10/2020;Carmo;227;4
13/10/2020;Carmo;227;4
12/10/2020;Carmo;227;4
11/10/2020;Carmo;227;4
10/10/2020;Carmo;225;4
09/10/2020;Carmo;223;4
08/10/2020;Carmo;222;4
07/10/2020;Carmo;217;4
06/10/2020;Carmo;215;4
05/10/2020;Carmo;213;4
03/10/2020;Carmo;213;4
02/10/2020;Carmo;213;4
01/10/2020;Carmo;211;4
30/09/2020;Carmo;204;4
29/09/2020;Carmo;202;4
28/09/2020;Carmo;195;4
27/09/2020;Carmo;195;4
26/09/2020;Carmo;195;4
25/09/2020;Carmo;195;4
24/09/2020;Carmo;186;4
22/09/2020;Carmo;176;4
21/09/2020;Carmo;175;4
20/09/2020;Carmo;175;4
19/09/2020;Carmo;173;4
18/09/2020;Carmo;171;4
17/09/2020;Carmo;159;4
16/09/2020;Carmo;159;4
15/09/2020;Carmo;158;4
14/09/2020;Carmo;156;3
13/09/2020;Carmo;155;3
12/09/2020;Carmo;150;3
11/09/2020;Carmo;150;3
10/09/2020;Carmo;138;3
09/09/2020;Carmo;138;3
08/09/2020;Carmo;138;3
07/09/2020;Carmo;138;3
06/09/2020;Carmo;138;3
05/09/2020;Carmo;138;3
04/09/2020;Carmo;138;3
03/09/2020;Carmo;136;3
02/09/2020;Carmo;131;2
01/09/2020;Carmo;127;2
31/08/2020;Carmo;127;2
30/08/2020;Carmo;127;2
29/08/2020;Carmo;123;2
27/08/2020;Carmo;114;2
26/08/2020;Carmo;114;2
25/08/2020;Carmo;114;2
24/08/2020;Carmo;111;2
23/08/2020;Carmo;111;2
22/08/2020;Carmo;111;2
21/08/2020;Carmo;110;2
20/08/2020;Carmo;110;2
19/08/2020;Carmo;108;2
18/08/2020;Carmo;106;2
17/08/2020;Carmo;104;2
16/08/2020;Carmo;104;2
15/08/2020;Carmo;104;2
14/08/2020;Carmo;104;2
13/08/2020;Carmo;104;2
12/08/2020;Carmo;104;2
11/08/2020;Carmo;104;2
10/08/2020;Carmo;104;2
09/08/2020;Carmo;103;2
08/08/2020;Carmo;102;2
07/08/2020;Carmo;102;2
06/08/2020;Carmo;102;2
05/08/2020;Carmo;101;2
04/08/2020;Carmo;100;2
03/08/2020;Carmo;100;2
02/08/2020;Carmo;99;2
01/08/2020;Carmo;99;2
31/07/2020;Carmo;98;2
30/07/2020;Carmo;98;2
29/07/2020;Carmo;98;2
28/07/2020;Carmo;96;2
27/07/2020;Carmo;96;2
26/07/2020;Carmo;94;2
25/07/2020;Carmo;94;2
24/07/2020;Carmo;91;2
23/07/2020;Carmo;90;2
22/07/2020;Carmo;90;2
21/07/2020;Carmo;87;2
20/07/2020;Carmo;104;2
19/07/2020;Carmo;96;2
17/07/2020;Carmo;78;2
16/07/2020;Carmo;78;2
15/07/2020;Carmo;78;2
14/07/2020;Carmo;78;2
13/07/2020;Carmo;78;2
12/07/2020;Carmo;75;2
11/07/2020;Carmo;75;2
10/07/2020;Carmo;75;2
09/07/2020;Carmo;75;2
08/07/2020;Carmo;75;2
07/07/2020;Carmo;74;2
06/07/2020;Carmo;73;2
05/07/2020;Carmo;72;2
04/07/2020;Carmo;71;2
03/07/2020;Carmo;70;2
02/07/2020;Carmo;70;2
01/07/2020;Carmo;68;2
30/06/2020;Carmo;63;2
29/06/2020;Carmo;63;2
28/06/2020;Carmo;63;2
27/06/2020;Carmo;61;2
26/06/2020;Carmo;61;2
25/06/2020;Carmo;60;2
24/06/2020;Carmo;60;2
23/06/2020;Carmo;60;2
22/06/2020;Carmo;60;2
21/06/2020;Carmo;60;2
20/06/2020;Carmo;60;2
19/06/2020;Carmo;60;2
18/06/2020;Carmo;50;2
17/06/2020;Carmo;50;2
16/06/2020;Carmo;49;2
15/06/2020;Carmo;48;2
14/06/2020;Carmo;37;2
13/06/2020;Carmo;35;2
12/06/2020;Carmo;34;2
11/06/2020;Carmo;29;2
10/06/2020;Carmo;29;2
09/06/2020;Carmo;28;1
08/06/2020;Carmo;28;1
07/06/2020;Carmo;28;1
06/06/2020;Carmo;26;0
05/06/2020;Carmo;26;0
04/06/2020;Carmo;23;0
03/06/2020;Carmo;21;0
02/06/2020;Carmo;21;0
01/06/2020;Carmo;21;0
31/05/2020;Carmo;21;0
30/05/2020;Carmo;21;0
29/05/2020;Carmo;21;0
28/05/2020;Carmo;21;0
27/05/2020;Carmo;20;0
26/05/2020;Carmo;20;0
25/05/2020;Carmo;20;0
24/05/2020;Carmo;20;0
23/05/2020;Carmo;12;0
22/05/2020;Carmo;12;0
21/05/2020;Carmo;12;0
20/05/2020;Carmo;12;0
19/05/2020;Carmo;12;0
18/05/2020;Carmo;12;0
17/05/2020;Carmo;4;0
16/05/2020;Carmo;4;0
15/05/2020;Carmo;4;0
14/05/2020;Carmo;4;0
13/05/2020;Carmo;4;0
12/05/2020;Carmo;4;0
11/05/2020;Carmo;4;0
10/05/2020;Carmo;4;0
09/05/2020;Carmo;3;0
08/05/2020;Carmo;3;0
07/05/2020;Carmo;1;0
06/05/2020;Carmo;1;0
05/05/2020;Carmo;1;0
04/05/2020;Carmo;1;0
03/05/2020;Carmo;1;0
02/05/2020;Carmo;1;0
29/10/2020;Casimiro de Abreu;1194;29
28/10/2020;Casimiro de Abreu;1179;29
27/10/2020;Casimiro de Abreu;1126;29
26/10/2020;Casimiro de Abreu;1126;29
25/10/2020;Casimiro de Abreu;1030;29
24/10/2020;Casimiro de Abreu;1030;29
23/10/2020;Casimiro de Abreu;1030;29
22/10/2020;Casimiro de Abreu;1028;29
21/10/2020;Casimiro de Abreu;1024;29
20/10/2020;Casimiro de Abreu;1022;28
19/10/2020;Casimiro de Abreu;1021;27
18/10/2020;Casimiro de Abreu;1021;27
17/10/2020;Casimiro de Abreu;1018;26
16/10/2020;Casimiro de Abreu;1018;26
15/10/2020;Casimiro de Abreu;1015;26
14/10/2020;Casimiro de Abreu;1011;26
13/10/2020;Casimiro de Abreu;1010;26
12/10/2020;Casimiro de Abreu;1010;26
11/10/2020;Casimiro de Abreu;1009;26
10/10/2020;Casimiro de Abreu;1009;26
09/10/2020;Casimiro de Abreu;1009;26
08/10/2020;Casimiro de Abreu;1005;26
07/10/2020;Casimiro de Abreu;967;24
06/10/2020;Casimiro de Abreu;967;24
05/10/2020;Casimiro de Abreu;967;24
03/10/2020;Casimiro de Abreu;967;24
02/10/2020;Casimiro de Abreu;966;24
01/10/2020;Casimiro de Abreu;966;24
30/09/2020;Casimiro de Abreu;961;24
29/09/2020;Casimiro de Abreu;962;24
28/09/2020;Casimiro de Abreu;962;24
27/09/2020;Casimiro de Abreu;962;24
26/09/2020;Casimiro de Abreu;962;24
25/09/2020;Casimiro de Abreu;962;24
24/09/2020;Casimiro de Abreu;959;22
22/09/2020;Casimiro de Abreu;855;22
21/09/2020;Casimiro de Abreu;854;22
20/09/2020;Casimiro de Abreu;854;22
